"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"Sugarscape 3-change.nlogo"
"exp3-3"
"03/07/2024 02:11:00:779 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","maximum-sugar-endowment","minimum-sugar-endowment","visualization","initial-population","[step]","gini-index","survival-ratio","death-ratio","mean-sugar","median-sugar","sd-sugar"
"689","25","30","color-agents-by-vision","500","1000","0.3700232498535441","1.92","0.5985522831813622","35.5625","27","24.58943901248878"
"690","25","30","color-agents-by-vision","520","1000","0.3796758922527776","1.8846153846153846","0.6060269152959803","34.672448979591834","27","25.0356203056426"
"691","25","30","color-agents-by-vision","540","1000","0.3748357269010697","1.7407407407407407","0.5920690111099597","36.35851063829787","27","25.82121255893556"
"692","25","30","color-agents-by-vision","560","1000","0.3810485569964103","1.7142857142857142","0.5982268985337815","35.02291666666667","27","25.31947067452427"
"679","25","30","color-agents-by-vision","300","1000","0.38247916666666676","3.3333333333333335","0.6162321824711059","32.736","26","23.679337301010246"
"693","25","30","color-agents-by-vision","580","1000","0.3801412388113138","1.6896551724137931","0.605732163808034","36.35204081632653","27","25.902179973771183"
"694","25","30","color-agents-by-vision","600","1000","0.3598772300423059","1.5666666666666667","0.5918242232099343","35.477659574468085","28","24.52810282884492"
"695","25","30","color-agents-by-vision","620","1000","0.36533621567130564","1.5483870967741935","0.598142104530925","35.47708333333333","27","24.668553560321087"
"697","25","30","color-agents-by-vision","660","1000","0.37075620715886115","1.4848484848484849","0.6056137214150781","35.06836734693878","27","24.700130459716654"
"698","25","30","color-agents-by-vision","680","1000","0.37203393333325047","1.3823529411764706","0.5916579552234589","36.14255319148936","27","25.58451712209889"
"696","25","30","color-agents-by-vision","640","1000","0.378630473435193","1.5625","0.6150892458603796","33.183","26","23.745933975743718"
"699","25","30","color-agents-by-vision","700","1000","0.3866541252166422","1.3714285714285714","0.5978786157935695","34.659375","26","25.440347443067342"
"700","25","30","color-agents-by-vision","720","1000","0.3804794680097197","1.3611111111111112","0.6052217643844934","33.97142857142857","26","24.48065672375127"
"701","25","30","color-agents-by-vision","740","1000","0.36929448601596215","1.2702702702702702","0.5913856907894737","36.80957446808511","28","25.909749848250577"
"703","25","30","color-agents-by-vision","780","1000","0.37232387692555907","1.2307692307692308","0.5976480371912131","34.44166666666667","27","24.349273184694255"
"705","25","30","color-agents-by-vision","820","1000","0.3706366896923141","1.146341463414634","0.5909793157472629","36.31276595744681","27","25.53591817307479"
"704","25","30","color-agents-by-vision","800","1000","0.3780039577700104","1.225","0.6049291799357606","34.26428571428571","26","24.69099222465133"
"706","25","30","color-agents-by-vision","840","1000","0.3763887168614423","1.1428571428571428","0.5974357074486665","35.74270833333333","27","25.29396406870625"
"707","25","30","color-agents-by-vision","860","1000","0.3735665573543702","1.0930232558139534","0.59078751096922","35.994680851063826","27","25.618046700020788"
"708","25","30","color-agents-by-vision","880","1000","0.369571962291635","1.1136363636363635","0.6047778887994503","35.31122448979592","27","24.710335712865287"
"702","25","30","color-agents-by-vision","760","1000","0.370311012433393","1.3157894736842106","0.6143288669318742","33.78","27","23.419908029112612"
"709","25","30","color-agents-by-vision","900","1000","0.37451806069560434","1.0666666666666667","0.597120163541206","36.309375","28","25.83587234683191"
"710","25","30","color-agents-by-vision","920","1000","0.36875142137382855","1.0217391304347827","0.5906474725678745","36.12872340425532","28","25.237601991455335"
"711","25","30","color-agents-by-vision","940","1000","0.37800736690115966","1.0425531914893618","0.6044200863776957","35.176530612244896","27","24.84296872765717"
"715","30","0","color-agents-by-vision","0","0","0","1","0","0","0","0"
"716","30","0","color-agents-by-vision","20","1000","0.5296070460704608","1","0.30303030303030304","73.8","41.5","73.22467228727587"
"717","30","0","color-agents-by-vision","40","1000","0.4659162717219589","1","0.31981981981981983","79.125","46.5","68.81382817950146"
"718","30","0","color-agents-by-vision","60","1000","0.43593194989717693","1","0.3306613226452906","59.43333333333333","44.5","46.86380073371173"
"713","25","30","color-agents-by-vision","980","1000","0.3736730189491816","0.9795918367346939","0.5970129553092924","37.0875","27","26.124963391365885"
"719","30","0","color-agents-by-vision","80","1000","0.49992690058479566","1","0.3511111111111111","61.9875","39","58.04504879723523"
"720","30","0","color-agents-by-vision","100","1000","0.45903071672354945","1","0.37831603229527105","58.6","45.5","49.89706576259941"
"721","30","0","color-agents-by-vision","120","1000","0.5148567530695771","1","0.4097060195986934","61.083333333333336","36.5","61.629222487597296"
"722","30","0","color-agents-by-vision","140","1000","0.453041440939258","1","0.41985033477747147","58.57857142857143","41.5","48.80456811045559"
"723","30","0","color-agents-by-vision","160","1000","0.4665465358474016","1","0.3997908678982224","57.0125","43.5","50.5308906704571"
"714","25","30","color-agents-by-vision","1000","1000","0.3721229598534915","0.94","0.5905437579799959","38.240425531914894","28","26.65856500659095"
"724","30","0","color-agents-by-vision","180","1000","0.4625351390171336","1","0.4322059263693505","60.166666666666664","40","51.74696709326984"
"725","30","0","color-agents-by-vision","200","1000","0.5027826126371137","1","0.4294494922501336","55.155","33","53.13962810725047"
"726","30","0","color-agents-by-vision","220","1000","0.45661802374087024","1","0.44188832973879705","56.46363636363636","43","48.651153580437814"
"727","30","0","color-agents-by-vision","240","1000","0.4413168835115054","1","0.44075621015607824","50.27916666666667","36.5","41.68422314921673"
"728","30","0","color-agents-by-vision","260","1000","0.48778268261401275","1","0.44819277108433736","49.59615384615385","33","47.13402381895908"
"729","30","0","color-agents-by-vision","280","1000","0.46386169607285127","1","0.4447996990784277","49.30357142857143","33","43.57020439719693"
"730","30","0","color-agents-by-vision","300","1000","0.47372221461499864","1","0.4757849031396126","48.68666666666667","29.5","43.15494936161514"
"731","30","0","color-agents-by-vision","320","1000","0.49883583452844393","1","0.48805090006207325","45.759375","27.5","43.365417938287905"
"732","30","0","color-agents-by-vision","340","1000","0.510910518053375","1","0.5033179457587997","44.96470588235294","27.5","44.12998955120368"
"733","30","0","color-agents-by-vision","360","1000","0.4738154715082453","1","0.5142167381974249","43.55277777777778","29","38.62241318278676"
"734","30","0","color-agents-by-vision","380","1000","0.48011193280943615","1","0.5455546043781337","44.85526315789474","29.5","41.100014427569214"
"735","30","0","color-agents-by-vision","400","1000","0.46154970917707866","1","0.5530719853278313","46.42","34","39.79664599663462"
"736","30","0","color-agents-by-vision","420","1000","0.48494798620382734","1","0.5653895547945206","40.76190476190476","28","37.75926099796747"
"737","30","0","color-agents-by-vision","440","1000","0.44774120210532636","1","0.58492252681764","41.53181818181818","30","34.44719819748875"
"738","30","0","color-agents-by-vision","460","1000","0.44021809727307887","1","0.5779755070799847","40.165217391304346","31","33.24397969899436"
"739","30","0","color-agents-by-vision","480","1000","0.4771996534462844","1","0.5842798727850976","43.28333333333333","29","38.5387440728315"
"712","25","30","color-agents-by-vision","960","1000","0.3770284872298628","1.0416666666666667","0.6140170792719745","34.612","27","24.257284923747587"
"740","30","0","color-agents-by-vision","500","1000","0.45605794677554246","1","0.592335390946502","40.658","29","34.826064168823066"
"741","30","0","color-agents-by-vision","520","1000","0.4539984702260666","1","0.5941195528916248","39.16346153846154","28","34.019746780935655"
"742","30","0","color-agents-by-vision","540","1000","0.45345457723538524","1","0.5906171679197995","38.846296296296295","28","32.9855830258589"
"743","30","0","color-agents-by-vision","560","1000","0.44186318206845615","1","0.5925925925925926","36.60178571428571","27","30.612828294642934"
"744","30","0","color-agents-by-vision","580","1000","0.4370284083567688","1","0.5944021081119578","37.27068965517241","29","30.871579278081377"
"745","30","0","color-agents-by-vision","600","1000","0.4406598499757563","1","0.6013846997532218","38.95666666666666","28","32.45386794816429"
"746","30","0","color-agents-by-vision","620","1000","0.44394476531989596","1","0.592989028632593","38.2758064516129","28","31.99615882379984"
"747","30","0","color-agents-by-vision","640","1000","0.4467469870273371","1","0.5942702284165698","38.18125","27","32.06890505398501"
"748","30","0","color-agents-by-vision","660","1000","0.4725122490569315","1","0.5965697240865027","34.943939393939395","25","31.503231661132116"
"749","30","0","color-agents-by-vision","680","1000","0.4572950124805726","1","0.6029054254372962","36.73529411764706","26","31.53258484694624"
"750","30","0","color-agents-by-vision","700","1000","0.45395743265713334","1","0.6004517287311055","34.36571428571428","26","30.055227590182202"
"751","30","0","color-agents-by-vision","720","1000","0.44994177955752446","1","0.6045758928571429","32.602777777777774","24","27.874505039842315"
"752","30","0","color-agents-by-vision","740","1000","0.4576402310868899","1","0.606472948064621","34.58108108108108","25.5","30.13946237633345"
"753","30","0","color-agents-by-vision","760","1000","0.443079848335507","1","0.611571972661345","33.935526315789474","24","28.6641504117375"
"754","30","0","color-agents-by-vision","780","1000","0.4650828540713766","1","0.6156838967207316","32.16923076923077","22","28.468699149121832"
"755","30","0","color-agents-by-vision","800","1000","0.4558715600719559","1","0.6193368271538424","32.65875","23","27.993916707979917"
"756","30","0","color-agents-by-vision","820","1000","0.44581548282463257","1","0.6253359106124181","32.13170731707317","24","26.959513252929252"
"757","30","0","color-agents-by-vision","840","1000","0.4596768374770983","1","0.6305932744008019","31.034523809523808","22","26.752919678688436"
"758","30","0","color-agents-by-vision","860","1000","0.4620832036573983","1","0.6369466189023042","30.23720930232558","22","26.68973217571795"
"759","30","0","color-agents-by-vision","880","1000","0.46172506824910625","1","0.6405310190754425","32.24090909090909","23","27.478007076437517"
"760","30","0","color-agents-by-vision","900","1000","0.45177162356747","1","0.6528019203708302","31.294444444444444","22","26.356902079583"
"761","30","0","color-agents-by-vision","920","1000","0.44746673022748945","1","0.6678448005026705","28.452173913043477","20","24.325143734100152"
"762","30","0","color-agents-by-vision","940","1000","0.44838811112116683","1","0.6865129855549734","29.51276595744681","22","24.55080682741422"
"766","30","5","color-agents-by-vision","0","0","0","1","0","0","0","0"
"767","30","5","color-agents-by-vision","20","1000","0.3981629926519705","1","0.25901639344262295","74.85","65.5","55.06195075596788"
"768","30","5","color-agents-by-vision","40","1000","0.4304121983914208","1","0.2845786963434022","74.6","65.5","58.78155999011761"
"763","30","0","color-agents-by-vision","960","1000","0.4581765754946947","1","0.6891055003847705","29.058333333333334","21","24.632750593619015"
"769","30","5","color-agents-by-vision","60","1000","0.47860015467904105","1","0.2781954887218045","71.83333333333333","55.5","67.09976550684397"
"764","30","0","color-agents-by-vision","980","1000","0.46114644738653066","1","0.6990922256366783","28.444897959183674","20.5","24.209884619064916"
"770","30","5","color-agents-by-vision","80","1000","0.5077364599686027","1","0.3458646616541353","63.7","38","64.28366723684736"
"771","30","5","color-agents-by-vision","100","1000","0.44197895352236194","1","0.3712394705174489","68.42","53","55.72700051015295"
"772","30","5","color-agents-by-vision","120","1000","0.4874611528822056","1","0.374320987654321","55.416666666666664","32.5","54.39654946628079"
