[run number],1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
initial-population,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000
[reporter],growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth,growth
,-0.215277778,-0.277777778,-0.277777778,-0.368055556,-0.319444444,-0.381944444,-0.395833333,-0.513888889,-0.486111111,-0.506944444,-0.527777778,-0.486111111,-0.534722222,-0.611111111,-0.652777778,-0.694444444,-0.701388889,-0.618055556,-0.715277778,-0.833333333,-0.840277778,-0.805555556,-0.916666667,-0.958333333,-0.972222222,-1.041666667,-1.145833333,-1,-1.159722222,-1.027777778,-1.104166667,-1.152777778,-1.3125,-1.180555556,-1.326388889,-1.375,-1.402777778,-1.458333333,-1.493055556,-1.576388889,-1.618055556,-1.673611111,-1.819444444,-1.875,-1.8125,-1.819444444,-1.881944444,-1.895833333,-1.930555556,-2.145833333,-2.020833333,-2.243055556,-2.291666667,-2.270833333,-2.291666667,-2.479166667,-2.409722222,-2.444444444,-2.548611111,-2.590277778,-2.645833333,-2.631944444,-2.756944444,-2.763888889,-2.861111111,-2.895833333,-2.916666667,-2.986111111,-2.972222222,-2.944444444,-3.013888889,-3.104166667,-3.0625,-3.152777778,-3.270833333,-3.215277778,-3.381944444,-3.527777778,-3.291666667,-3.4375,-3.416666667,-3.611111111,-3.4375,-3.638888889,-3.652777778,-3.416666667,-3.597222222,-3.819444444,-3.875,-4.013888889,-3.888888889
,-0.213793103,-0.275862069,-0.275862069,-0.365517241,-0.317241379,-0.379310345,-0.393103448,-0.510344828,-0.482758621,-0.503448276,-0.524137931,-0.482758621,-0.531034483,-0.606896552,-0.648275862,-0.689655172,-0.696551724,-0.613793103,-0.710344828,-0.827586207,-0.834482759,-0.8,-0.910344828,-0.951724138,-0.965517241,-1.034482759,-1.137931034,-0.993103448,-1.151724138,-1.020689655,-1.096551724,-1.144827586,-1.303448276,-1.172413793,-1.317241379,-1.365517241,-1.393103448,-1.448275862,-1.482758621,-1.565517241,-1.606896552,-1.662068966,-1.806896552,-1.862068966,-1.8,-1.806896552,-1.868965517,-1.882758621,-1.917241379,-2.131034483,-2.013793103,-2.227586207,-2.275862069,-2.255172414,-2.275862069,-2.462068966,-2.393103448,-2.427586207,-2.537931034,-2.572413793,-2.627586207,-2.613793103,-2.737931034,-2.744827586,-2.84137931,-2.875862069,-2.896551724,-2.965517241,-2.951724138,-2.924137931,-3,-3.082758621,-3.04137931,-3.131034483,-3.248275862,-3.193103448,-3.35862069,-3.503448276,-3.268965517,-3.413793103,-3.393103448,-3.586206897,-3.413793103,-3.613793103,-3.627586207,-3.393103448,-3.572413793,-3.793103448,-3.848275862,-3.986206897,-3.862068966
,-0.212328767,-0.273972603,-0.273972603,-0.363013699,-0.315068493,-0.376712329,-0.390410959,-0.506849315,-0.479452055,-0.5,-0.520547945,-0.479452055,-0.52739726,-0.602739726,-0.643835616,-0.684931507,-0.691780822,-0.609589041,-0.705479452,-0.821917808,-0.828767123,-0.794520548,-0.904109589,-0.945205479,-0.95890411,-1.02739726,-1.130136986,-0.98630137,-1.143835616,-1.01369863,-1.089041096,-1.136986301,-1.294520548,-1.171232877,-1.308219178,-1.356164384,-1.383561644,-1.438356164,-1.47260274,-1.554794521,-1.595890411,-1.650684932,-1.794520548,-1.849315068,-1.787671233,-1.794520548,-1.856164384,-1.869863014,-1.904109589,-2.116438356,-2,-2.212328767,-2.260273973,-2.239726027,-2.260273973,-2.445205479,-2.376712329,-2.410958904,-2.520547945,-2.554794521,-2.609589041,-2.595890411,-2.719178082,-2.726027397,-2.821917808,-2.856164384,-2.876712329,-2.945205479,-2.931506849,-2.904109589,-2.98630137,-3.061643836,-3.020547945,-3.109589041,-3.226027397,-3.171232877,-3.335616438,-3.479452055,-3.246575342,-3.390410959,-3.369863014,-3.561643836,-3.390410959,-3.589041096,-3.602739726,-3.369863014,-3.547945205,-3.767123288,-3.821917808,-3.95890411,-3.835616438
,-0.210884354,-0.272108844,-0.272108844,-0.360544218,-0.31292517,-0.37414966,-0.387755102,-0.503401361,-0.476190476,-0.496598639,-0.517006803,-0.476190476,-0.523809524,-0.598639456,-0.639455782,-0.680272109,-0.68707483,-0.605442177,-0.700680272,-0.816326531,-0.823129252,-0.789115646,-0.897959184,-0.93877551,-0.952380952,-1.020408163,-1.12244898,-0.979591837,-1.136054422,-1.006802721,-1.081632653,-1.129251701,-1.285714286,-1.163265306,-1.299319728,-1.353741497,-1.37414966,-1.428571429,-1.462585034,-1.544217687,-1.585034014,-1.639455782,-1.789115646,-1.836734694,-1.775510204,-1.782312925,-1.850340136,-1.857142857,-1.891156463,-2.102040816,-1.986394558,-2.197278912,-2.244897959,-2.231292517,-2.244897959,-2.428571429,-2.367346939,-2.394557823,-2.503401361,-2.537414966,-2.591836735,-2.578231293,-2.700680272,-2.707482993,-2.802721088,-2.836734694,-2.857142857,-2.925170068,-2.911564626,-2.884353741,-2.965986395,-3.040816327,-3,-3.088435374,-3.204081633,-3.149659864,-3.31292517,-3.455782313,-3.224489796,-3.367346939,-3.346938776,-3.537414966,-3.367346939,-3.56462585,-3.578231293,-3.346938776,-3.523809524,-3.741496599,-3.795918367,-3.931972789,-3.80952381
,-0.209459459,-0.27027027,-0.27027027,-0.358108108,-0.310810811,-0.371621622,-0.385135135,-0.5,-0.472972973,-0.493243243,-0.513513514,-0.472972973,-0.52027027,-0.594594595,-0.635135135,-0.675675676,-0.682432432,-0.601351351,-0.695945946,-0.810810811,-0.817567568,-0.783783784,-0.891891892,-0.932432432,-0.945945946,-1.013513514,-1.114864865,-0.972972973,-1.128378378,-1,-1.074324324,-1.121621622,-1.277027027,-1.155405405,-1.290540541,-1.344594595,-1.364864865,-1.418918919,-1.452702703,-1.533783784,-1.574324324,-1.628378378,-1.777027027,-1.824324324,-1.763513514,-1.77027027,-1.837837838,-1.844594595,-1.878378378,-2.087837838,-1.972972973,-2.182432432,-2.22972973,-2.216216216,-2.22972973,-2.412162162,-2.351351351,-2.378378378,-2.486486486,-2.52027027,-2.574324324,-2.560810811,-2.689189189,-2.689189189,-2.783783784,-2.817567568,-2.837837838,-2.905405405,-2.891891892,-2.864864865,-2.945945946,-3.02027027,-2.97972973,-3.067567568,-3.182432432,-3.128378378,-3.290540541,-3.432432432,-3.202702703,-3.344594595,-3.324324324,-3.513513514,-3.344594595,-3.540540541,-3.554054054,-3.324324324,-3.5,-3.716216216,-3.77027027,-3.905405405,-3.783783784
,-0.208053691,-0.268456376,-0.268456376,-0.355704698,-0.308724832,-0.369127517,-0.382550336,-0.496644295,-0.469798658,-0.489932886,-0.510067114,-0.469798658,-0.516778523,-0.590604027,-0.630872483,-0.67114094,-0.677852349,-0.597315436,-0.691275168,-0.805369128,-0.812080537,-0.77852349,-0.88590604,-0.926174497,-0.939597315,-1.006711409,-1.10738255,-0.966442953,-1.120805369,-0.993288591,-1.067114094,-1.11409396,-1.268456376,-1.147651007,-1.281879195,-1.33557047,-1.355704698,-1.409395973,-1.44295302,-1.523489933,-1.563758389,-1.617449664,-1.765100671,-1.812080537,-1.751677852,-1.758389262,-1.825503356,-1.832214765,-1.865771812,-2.073825503,-1.959731544,-2.167785235,-2.214765101,-2.201342282,-2.214765101,-2.395973154,-2.33557047,-2.362416107,-2.476510067,-2.503355705,-2.55704698,-2.543624161,-2.67114094,-2.67114094,-2.765100671,-2.798657718,-2.818791946,-2.88590604,-2.872483221,-2.845637584,-2.926174497,-3,-2.959731544,-3.046979866,-3.161073826,-3.10738255,-3.268456376,-3.409395973,-3.181208054,-3.322147651,-3.302013423,-3.489932886,-3.322147651,-3.516778523,-3.530201342,-3.302013423,-3.476510067,-3.691275168,-3.744966443,-3.879194631,-3.758389262
,-0.206666667,-0.266666667,-0.266666667,-0.353333333,-0.306666667,-0.366666667,-0.38,-0.493333333,-0.466666667,-0.486666667,-0.506666667,-0.466666667,-0.513333333,-0.586666667,-0.626666667,-0.666666667,-0.673333333,-0.593333333,-0.686666667,-0.8,-0.806666667,-0.773333333,-0.88,-0.92,-0.933333333,-1,-1.1,-0.96,-1.113333333,-0.986666667,-1.06,-1.106666667,-1.26,-1.14,-1.273333333,-1.326666667,-1.346666667,-1.4,-1.433333333,-1.513333333,-1.553333333,-1.606666667,-1.753333333,-1.8,-1.74,-1.746666667,-1.813333333,-1.82,-1.853333333,-2.06,-1.946666667,-2.153333333,-2.206666667,-2.186666667,-2.2,-2.386666667,-2.32,-2.346666667,-2.46,-2.486666667,-2.54,-2.526666667,-2.653333333,-2.653333333,-2.746666667,-2.78,-2.8,-2.866666667,-2.853333333,-2.826666667,-2.906666667,-2.98,-2.94,-3.026666667,-3.14,-3.086666667,-3.246666667,-3.386666667,-3.16,-3.3,-3.28,-3.466666667,-3.3,-3.493333333,-3.506666667,-3.28,-3.453333333,-3.666666667,-3.72,-3.853333333,-3.733333333
,-0.205298013,-0.264900662,-0.264900662,-0.350993377,-0.304635762,-0.364238411,-0.377483444,-0.490066225,-0.463576159,-0.483443709,-0.503311258,-0.463576159,-0.509933775,-0.582781457,-0.622516556,-0.662251656,-0.668874172,-0.589403974,-0.682119205,-0.794701987,-0.801324503,-0.768211921,-0.874172185,-0.913907285,-0.927152318,-0.993377483,-1.092715232,-0.953642384,-1.105960265,-0.98013245,-1.052980132,-1.105960265,-1.251655629,-1.139072848,-1.264900662,-1.317880795,-1.337748344,-1.390728477,-1.42384106,-1.509933775,-1.543046358,-1.59602649,-1.748344371,-1.78807947,-1.728476821,-1.735099338,-1.801324503,-1.80794702,-1.841059603,-2.046357616,-1.933774834,-2.139072848,-2.19205298,-2.17218543,-2.185430464,-2.370860927,-2.304635762,-2.337748344,-2.443708609,-2.470198675,-2.523178808,-2.509933775,-2.635761589,-2.635761589,-2.728476821,-2.761589404,-2.781456954,-2.847682119,-2.834437086,-2.80794702,-2.887417219,-2.960264901,-2.920529801,-3.006622517,-3.119205298,-3.066225166,-3.225165563,-3.364238411,-3.139072848,-3.278145695,-3.258278146,-3.443708609,-3.278145695,-3.470198675,-3.483443709,-3.258278146,-3.430463576,-3.642384106,-3.695364238,-3.82781457,-3.708609272
,-0.203947368,-0.263157895,-0.263157895,-0.348684211,-0.302631579,-0.368421053,-0.375,-0.486842105,-0.460526316,-0.480263158,-0.5,-0.460526316,-0.506578947,-0.578947368,-0.618421053,-0.657894737,-0.664473684,-0.585526316,-0.677631579,-0.789473684,-0.796052632,-0.763157895,-0.868421053,-0.907894737,-0.921052632,-0.986842105,-1.085526316,-0.947368421,-1.098684211,-0.973684211,-1.046052632,-1.098684211,-1.243421053,-1.131578947,-1.256578947,-1.309210526,-1.328947368,-1.381578947,-1.414473684,-1.5,-1.532894737,-1.585526316,-1.736842105,-1.776315789,-1.717105263,-1.723684211,-1.789473684,-1.796052632,-1.835526316,-2.032894737,-1.927631579,-2.125,-2.184210526,-2.157894737,-2.171052632,-2.355263158,-2.289473684,-2.322368421,-2.427631579,-2.453947368,-2.506578947,-2.493421053,-2.618421053,-2.618421053,-2.710526316,-2.743421053,-2.763157895,-2.828947368,-2.815789474,-2.789473684,-2.868421053,-2.940789474,-2.901315789,-2.986842105,-3.098684211,-3.046052632,-3.203947368,-3.342105263,-3.118421053,-3.256578947,-3.236842105,-3.421052632,-3.256578947,-3.447368421,-3.460526316,-3.236842105,-3.407894737,-3.618421053,-3.671052632,-3.802631579,-3.684210526
,-0.202614379,-0.261437908,-0.261437908,-0.346405229,-0.300653595,-0.366013072,-0.37254902,-0.483660131,-0.45751634,-0.477124183,-0.496732026,-0.45751634,-0.503267974,-0.575163399,-0.614379085,-0.653594771,-0.660130719,-0.581699346,-0.673202614,-0.784313725,-0.790849673,-0.758169935,-0.862745098,-0.901960784,-0.91503268,-0.980392157,-1.078431373,-0.947712418,-1.091503268,-0.967320261,-1.039215686,-1.091503268,-1.235294118,-1.124183007,-1.248366013,-1.300653595,-1.326797386,-1.37254902,-1.411764706,-1.490196078,-1.522875817,-1.575163399,-1.725490196,-1.764705882,-1.705882353,-1.712418301,-1.777777778,-1.784313725,-1.823529412,-2.019607843,-1.91503268,-2.111111111,-2.169934641,-2.14379085,-2.156862745,-2.339869281,-2.274509804,-2.307189542,-2.411764706,-2.437908497,-2.490196078,-2.477124183,-2.60130719,-2.60130719,-2.692810458,-2.725490196,-2.745098039,-2.810457516,-2.797385621,-2.77124183,-2.849673203,-2.921568627,-2.882352941,-2.967320261,-3.078431373,-3.026143791,-3.183006536,-3.320261438,-3.098039216,-3.235294118,-3.222222222,-3.39869281,-3.235294118,-3.424836601,-3.437908497,-3.215686275,-3.385620915,-3.594771242,-3.647058824,-3.777777778,-3.660130719
,-0.201298701,-0.25974026,-0.25974026,-0.344155844,-0.298701299,-0.363636364,-0.37012987,-0.480519481,-0.454545455,-0.474025974,-0.493506494,-0.461038961,-0.5,-0.571428571,-0.61038961,-0.649350649,-0.655844156,-0.577922078,-0.668831169,-0.779220779,-0.785714286,-0.753246753,-0.857142857,-0.896103896,-0.909090909,-0.974025974,-1.071428571,-0.941558442,-1.084415584,-0.961038961,-1.032467532,-1.084415584,-1.227272727,-1.116883117,-1.24025974,-1.292207792,-1.318181818,-1.363636364,-1.402597403,-1.480519481,-1.512987013,-1.564935065,-1.714285714,-1.753246753,-1.694805195,-1.701298701,-1.766233766,-1.772727273,-1.811688312,-2.006493506,-1.909090909,-2.097402597,-2.155844156,-2.12987013,-2.142857143,-2.324675325,-2.25974026,-2.292207792,-2.396103896,-2.422077922,-2.474025974,-2.461038961,-2.584415584,-2.584415584,-2.675324675,-2.707792208,-2.727272727,-2.792207792,-2.785714286,-2.753246753,-2.831168831,-2.902597403,-2.863636364,-2.954545455,-3.058441558,-3.006493506,-3.162337662,-3.298701299,-3.077922078,-3.214285714,-3.201298701,-3.376623377,-3.214285714,-3.402597403,-3.415584416,-3.194805195,-3.363636364,-3.571428571,-3.623376623,-3.753246753,-3.636363636
,-0.2,-0.258064516,-0.258064516,-0.341935484,-0.296774194,-0.361290323,-0.367741935,-0.477419355,-0.451612903,-0.470967742,-0.490322581,-0.458064516,-0.496774194,-0.567741935,-0.606451613,-0.64516129,-0.651612903,-0.574193548,-0.664516129,-0.774193548,-0.780645161,-0.748387097,-0.851612903,-0.890322581,-0.903225806,-0.967741935,-1.064516129,-0.935483871,-1.077419355,-0.95483871,-1.025806452,-1.077419355,-1.219354839,-1.109677419,-1.232258065,-1.283870968,-1.309677419,-1.35483871,-1.393548387,-1.470967742,-1.503225806,-1.55483871,-1.703225806,-1.741935484,-1.683870968,-1.690322581,-1.75483871,-1.761290323,-1.8,-2,-1.896774194,-2.083870968,-2.141935484,-2.116129032,-2.129032258,-2.309677419,-2.24516129,-2.277419355,-2.380645161,-2.412903226,-2.458064516,-2.44516129,-2.567741935,-2.567741935,-2.658064516,-2.690322581,-2.709677419,-2.774193548,-2.767741935,-2.735483871,-2.812903226,-2.883870968,-2.84516129,-2.935483871,-3.038709677,-2.987096774,-3.141935484,-3.277419355,-3.058064516,-3.193548387,-3.180645161,-3.35483871,-3.193548387,-3.380645161,-3.393548387,-3.174193548,-3.341935484,-3.548387097,-3.6,-3.729032258,-3.612903226
,-0.198717949,-0.256410256,-0.256410256,-0.33974359,-0.294871795,-0.358974359,-0.365384615,-0.474358974,-0.448717949,-0.467948718,-0.487179487,-0.455128205,-0.493589744,-0.564102564,-0.602564103,-0.641025641,-0.647435897,-0.570512821,-0.66025641,-0.769230769,-0.775641026,-0.743589744,-0.846153846,-0.884615385,-0.897435897,-0.967948718,-1.057692308,-0.929487179,-1.070512821,-0.948717949,-1.019230769,-1.070512821,-1.211538462,-1.102564103,-1.224358974,-1.275641026,-1.307692308,-1.346153846,-1.384615385,-1.461538462,-1.493589744,-1.544871795,-1.692307692,-1.730769231,-1.679487179,-1.679487179,-1.743589744,-1.75,-1.788461538,-1.987179487,-1.884615385,-2.070512821,-2.128205128,-2.102564103,-2.115384615,-2.294871795,-2.237179487,-2.262820513,-2.365384615,-2.397435897,-2.442307692,-2.429487179,-2.551282051,-2.551282051,-2.641025641,-2.673076923,-2.692307692,-2.756410256,-2.75,-2.717948718,-2.794871795,-2.865384615,-2.826923077,-2.916666667,-3.019230769,-2.967948718,-3.121794872,-3.256410256,-3.038461538,-3.173076923,-3.16025641,-3.333333333,-3.173076923,-3.358974359,-3.371794872,-3.153846154,-3.320512821,-3.525641026,-3.576923077,-3.705128205,-3.58974359
,-0.197452229,-0.25477707,-0.261146497,-0.337579618,-0.292993631,-0.356687898,-0.363057325,-0.47133758,-0.445859873,-0.464968153,-0.484076433,-0.452229299,-0.49044586,-0.560509554,-0.598726115,-0.636942675,-0.643312102,-0.566878981,-0.656050955,-0.76433121,-0.770700637,-0.738853503,-0.840764331,-0.878980892,-0.891719745,-0.961783439,-1.050955414,-0.923566879,-1.063694268,-0.942675159,-1.012738854,-1.063694268,-1.203821656,-1.095541401,-1.21656051,-1.267515924,-1.299363057,-1.337579618,-1.375796178,-1.452229299,-1.484076433,-1.535031847,-1.681528662,-1.719745223,-1.668789809,-1.668789809,-1.732484076,-1.738853503,-1.777070064,-1.974522293,-1.872611465,-2.057324841,-2.114649682,-2.089171975,-2.108280255,-2.280254777,-2.222929936,-2.248407643,-2.350318471,-2.382165605,-2.426751592,-2.414012739,-2.535031847,-2.535031847,-2.624203822,-2.656050955,-2.675159236,-2.738853503,-2.732484076,-2.700636943,-2.777070064,-2.847133758,-2.808917197,-2.898089172,-3,-2.949044586,-3.101910828,-3.23566879,-3.01910828,-3.152866242,-3.140127389,-3.312101911,-3.152866242,-3.337579618,-3.350318471,-3.133757962,-3.299363057,-3.503184713,-3.554140127,-3.681528662,-3.566878981
,-0.196202532,-0.253164557,-0.259493671,-0.335443038,-0.291139241,-0.35443038,-0.360759494,-0.46835443,-0.443037975,-0.462025316,-0.481012658,-0.449367089,-0.487341772,-0.556962025,-0.594936709,-0.632911392,-0.639240506,-0.563291139,-0.651898734,-0.759493671,-0.765822785,-0.734177215,-0.835443038,-0.873417722,-0.886075949,-0.955696203,-1.044303797,-0.917721519,-1.056962025,-0.936708861,-1.006329114,-1.056962025,-1.196202532,-1.088607595,-1.208860759,-1.259493671,-1.291139241,-1.329113924,-1.367088608,-1.443037975,-1.474683544,-1.525316456,-1.670886076,-1.708860759,-1.658227848,-1.658227848,-1.721518987,-1.727848101,-1.765822785,-1.962025316,-1.860759494,-2.044303797,-2.101265823,-2.075949367,-2.101265823,-2.265822785,-2.208860759,-2.234177215,-2.335443038,-2.367088608,-2.411392405,-2.398734177,-2.518987342,-2.518987342,-2.607594937,-2.639240506,-2.658227848,-2.721518987,-2.715189873,-2.683544304,-2.759493671,-2.829113924,-2.791139241,-2.879746835,-2.981012658,-2.930379747,-3.082278481,-3.215189873,-3,-3.132911392,-3.120253165,-3.291139241,-3.132911392,-3.316455696,-3.329113924,-3.113924051,-3.278481013,-3.481012658,-3.53164557,-3.658227848,-3.544303797
,-0.194968553,-0.251572327,-0.257861635,-0.333333333,-0.289308176,-0.352201258,-0.358490566,-0.465408805,-0.440251572,-0.459119497,-0.477987421,-0.446540881,-0.48427673,-0.553459119,-0.591194969,-0.628930818,-0.635220126,-0.559748428,-0.647798742,-0.754716981,-0.761006289,-0.729559748,-0.830188679,-0.867924528,-0.880503145,-0.949685535,-1.037735849,-0.911949686,-1.050314465,-0.93081761,-1,-1.050314465,-1.188679245,-1.081761006,-1.201257862,-1.251572327,-1.283018868,-1.320754717,-1.358490566,-1.433962264,-1.465408805,-1.51572327,-1.660377358,-1.698113208,-1.647798742,-1.647798742,-1.710691824,-1.716981132,-1.754716981,-1.949685535,-1.849056604,-2.031446541,-2.088050314,-2.062893082,-2.088050314,-2.251572327,-2.194968553,-2.220125786,-2.320754717,-2.352201258,-2.396226415,-2.383647799,-2.503144654,-2.509433962,-2.591194969,-2.622641509,-2.641509434,-2.704402516,-2.698113208,-2.666666667,-2.742138365,-2.811320755,-2.773584906,-2.86163522,-2.962264151,-2.911949686,-3.062893082,-3.201257862,-2.981132075,-3.113207547,-3.100628931,-3.270440252,-3.113207547,-3.295597484,-3.308176101,-3.094339623,-3.257861635,-3.459119497,-3.509433962,-3.635220126,-3.522012579
,-0.19375,-0.25,-0.25625,-0.33125,-0.2875,-0.35,-0.35625,-0.4625,-0.4375,-0.45625,-0.475,-0.44375,-0.48125,-0.55,-0.5875,-0.625,-0.63125,-0.55625,-0.64375,-0.75,-0.75625,-0.725,-0.825,-0.8625,-0.875,-0.94375,-1.03125,-0.90625,-1.04375,-0.925,-0.99375,-1.04375,-1.18125,-1.075,-1.19375,-1.24375,-1.275,-1.3125,-1.35,-1.425,-1.45625,-1.50625,-1.65,-1.6875,-1.6375,-1.6375,-1.7,-1.7125,-1.74375,-1.9375,-1.8375,-2.01875,-2.075,-2.05,-2.075,-2.24375,-2.18125,-2.20625,-2.30625,-2.3375,-2.38125,-2.36875,-2.4875,-2.49375,-2.575,-2.60625,-2.625,-2.6875,-2.68125,-2.65,-2.725,-2.79375,-2.75625,-2.84375,-2.94375,-2.89375,-3.04375,-3.18125,-2.9625,-3.09375,-3.08125,-3.25,-3.09375,-3.275,-3.2875,-3.075,-3.2375,-3.4375,-3.4875,-3.6125,-3.5
,-0.192546584,-0.248447205,-0.254658385,-0.329192547,-0.285714286,-0.347826087,-0.354037267,-0.459627329,-0.434782609,-0.453416149,-0.472049689,-0.440993789,-0.47826087,-0.546583851,-0.583850932,-0.621118012,-0.627329193,-0.552795031,-0.639751553,-0.745341615,-0.751552795,-0.720496894,-0.819875776,-0.857142857,-0.869565217,-0.937888199,-1.02484472,-0.900621118,-1.043478261,-0.919254658,-0.98757764,-1.037267081,-1.173913043,-1.068322981,-1.186335404,-1.236024845,-1.267080745,-1.304347826,-1.347826087,-1.416149068,-1.447204969,-1.49689441,-1.639751553,-1.677018634,-1.627329193,-1.627329193,-1.689440994,-1.701863354,-1.732919255,-1.925465839,-1.826086957,-2.00621118,-2.062111801,-2.037267081,-2.062111801,-2.229813665,-2.167701863,-2.192546584,-2.291925466,-2.322981366,-2.366459627,-2.354037267,-2.472049689,-2.47826087,-2.559006211,-2.590062112,-2.608695652,-2.670807453,-2.664596273,-2.633540373,-2.708074534,-2.776397516,-2.739130435,-2.826086957,-2.925465839,-2.875776398,-3.02484472,-3.161490683,-2.944099379,-3.074534161,-3.062111801,-3.229813665,-3.074534161,-3.254658385,-3.267080745,-3.055900621,-3.217391304,-3.416149068,-3.465838509,-3.590062112,-3.47826087
,-0.191358025,-0.24691358,-0.25308642,-0.327160494,-0.283950617,-0.345679012,-0.351851852,-0.456790123,-0.432098765,-0.450617284,-0.469135802,-0.438271605,-0.475308642,-0.543209877,-0.580246914,-0.617283951,-0.62345679,-0.549382716,-0.635802469,-0.740740741,-0.74691358,-0.716049383,-0.814814815,-0.851851852,-0.864197531,-0.932098765,-1.018518519,-0.895061728,-1.037037037,-0.913580247,-0.981481481,-1.030864198,-1.166666667,-1.061728395,-1.179012346,-1.228395062,-1.259259259,-1.296296296,-1.339506173,-1.407407407,-1.438271605,-1.487654321,-1.62962963,-1.666666667,-1.617283951,-1.617283951,-1.679012346,-1.691358025,-1.722222222,-1.913580247,-1.814814815,-1.99382716,-2.049382716,-2.024691358,-2.049382716,-2.216049383,-2.154320988,-2.179012346,-2.277777778,-2.308641975,-2.351851852,-2.339506173,-2.456790123,-2.462962963,-2.543209877,-2.574074074,-2.592592593,-2.654320988,-2.648148148,-2.617283951,-2.691358025,-2.759259259,-2.722222222,-2.808641975,-2.907407407,-2.858024691,-3.00617284,-3.141975309,-2.925925926,-3.055555556,-3.043209877,-3.209876543,-3.055555556,-3.234567901,-3.24691358,-3.037037037,-3.197530864,-3.395061728,-3.444444444,-3.567901235,-3.456790123
,-0.190184049,-0.245398773,-0.251533742,-0.325153374,-0.282208589,-0.343558282,-0.349693252,-0.45398773,-0.429447853,-0.447852761,-0.466257669,-0.435582822,-0.472392638,-0.539877301,-0.576687117,-0.613496933,-0.619631902,-0.54601227,-0.63190184,-0.736196319,-0.742331288,-0.711656442,-0.81595092,-0.846625767,-0.858895706,-0.926380368,-1.012269939,-0.889570552,-1.030674847,-0.914110429,-0.975460123,-1.024539877,-1.159509202,-1.055214724,-1.171779141,-1.220858896,-1.251533742,-1.288343558,-1.331288344,-1.398773006,-1.429447853,-1.478527607,-1.619631902,-1.656441718,-1.613496933,-1.607361963,-1.668711656,-1.680981595,-1.711656442,-1.901840491,-1.803680982,-1.987730061,-2.036809816,-2.012269939,-2.036809816,-2.202453988,-2.141104294,-2.165644172,-2.263803681,-2.300613497,-2.337423313,-2.325153374,-2.441717791,-2.447852761,-2.527607362,-2.558282209,-2.576687117,-2.63803681,-2.63190184,-2.601226994,-2.674846626,-2.742331288,-2.705521472,-2.791411043,-2.889570552,-2.840490798,-2.987730061,-3.122699387,-2.90797546,-3.036809816,-3.024539877,-3.190184049,-3.036809816,-3.214723926,-3.226993865,-3.018404908,-3.17791411,-3.374233129,-3.423312883,-3.54601227,-3.435582822
