"BehaviorSpace results (NetLogo 6.4.0)","Stats version 2.0"
"Sugarscape 2-change.nlogo"
"exp3-2"
"03/07/2024 02:43:25:207 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"maximum-sugar-endowment","minimum-sugar-endowment","visualization","initial-population","[step]","(mean) gini-index","(std) gini-index","(mean) survival-ratio","(std) survival-ratio","(mean) mean-sugar","(std) mean-sugar","(mean) median-sugar","(std) median-sugar","(mean) sd-sugar","(std) sd-sugar"
"25","20","color-agents-by-vision","680","1000","0.2879926022883897","N/A","0.4264705882352941","N/A","1218.2379310344827","N/A","1067.5","N/A","624.7401413635902","N/A"
"25","20","color-agents-by-vision","700","1000","0.33508940014287275","N/A","0.4442857142857143","N/A","1103.3472668810289","N/A","951","N/A","654.6056741994515","N/A"
"25","20","color-agents-by-vision","720","1000","0.2991126168872249","N/A","0.4361111111111111","N/A","1177.1974522292994","N/A","1008.5","N/A","626.5247363297835","N/A"
"25","20","color-agents-by-vision","740","1000","0.3107341544298273","N/A","0.4486486486486487","N/A","1175.686746987952","N/A","1142","N/A","647.6820940319157","N/A"
"25","20","color-agents-by-vision","760","1000","0.29848351881397245","N/A","0.4368421052631579","N/A","1153.1265060240964","N/A","949.5","N/A","611.6652735840095","N/A"
"25","20","color-agents-by-vision","780","1000","0.31276466853430523","N/A","0.4423076923076923","N/A","1048.0666666666666","N/A","864","N/A","582.8796882785947","N/A"
"25","20","color-agents-by-vision","800","1000","0.3244349804181072","N/A","0.47375","N/A","1003","N/A","811","N/A","573.80060784748","N/A"
"25","20","color-agents-by-vision","820","1000","0.3212611028756471","N/A","0.4146341463414634","N/A","1096.7794117647059","N/A","930.5","N/A","623.1481271458935","N/A"
"25","20","color-agents-by-vision","840","1000","0.35739884674787825","N/A","0.45595238095238094","N/A","959.5300261096605","N/A","874","N/A","598.2107602048533","N/A"
"25","20","color-agents-by-vision","860","1000","0.3474420606498237","N/A","0.46511627906976744","N/A","942.635","N/A","717","N/A","577.2705648459774","N/A"
"25","20","color-agents-by-vision","880","1000","0.328039875162885","N/A","0.43522727272727274","N/A","999.8903394255875","N/A","818","N/A","576.0151053189869","N/A"
"25","20","color-agents-by-vision","900","1000","0.35721820132994436","N/A","0.44555555555555554","N/A","966.643391521197","N/A","784","N/A","607.0500926714935","N/A"
"25","20","color-agents-by-vision","920","1000","0.3635424818237997","N/A","0.46304347826086956","N/A","869.5352112676056","N/A","635","N/A","558.9135552897793","N/A"
"25","20","color-agents-by-vision","940","1000","0.36492942764621117","N/A","0.46702127659574466","N/A","855.2733485193622","N/A","659","N/A","548.2300811827529","N/A"
"25","20","color-agents-by-vision","960","1000","0.3776689623105591","N/A","0.440625","N/A","857.5413711583924","N/A","610","N/A","575.3553260781175","N/A"
"25","20","color-agents-by-vision","980","1000","0.36155956350991963","N/A","0.44285714285714284","N/A","873.7857142857143","N/A","668","N/A","554.9457645127524","N/A"
"25","20","color-agents-by-vision","1000","1000","0.34692649354638566","N/A","0.417","N/A","895.7721822541967","N/A","626","N/A","551.310264796935","N/A"
"25","25","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A"
"25","25","color-agents-by-vision","20","1000","0.28292728837259323","N/A","0.6","N/A","2068.0833333333335","N/A","2457","N/A","1172.5788563002593","N/A"
"25","25","color-agents-by-vision","40","1000","0.3574951129587014","N/A","0.75","N/A","1797.9333333333334","N/A","2006","N/A","1180.1286292642828","N/A"
"25","25","color-agents-by-vision","60","1000","0.276895722443211","N/A","0.65","N/A","1732.2564102564102","N/A","1762","N/A","866.7164205068739","N/A"
"25","25","color-agents-by-vision","80","1000","0.25904582016292754","N/A","0.675","N/A","1923.5555555555557","N/A","1969.5","N/A","900.7271416182587","N/A"
"25","25","color-agents-by-vision","100","1000","0.3011600175059873","N/A","0.65","N/A","1686.3538461538462","N/A","1842","N/A","898.0662634023942","N/A"
"25","25","color-agents-by-vision","120","1000","0.3419565786853495","N/A","0.5916666666666667","N/A","1580.5352112676057","N/A","1806","N/A","952.5479490141304","N/A"
"25","25","color-agents-by-vision","140","1000","0.33357425283209974","N/A","0.6214285714285714","N/A","1530.9770114942528","N/A","1685","N/A","894.8519037795816","N/A"
"25","25","color-agents-by-vision","160","1000","0.3457605070147256","N/A","0.675","N/A","1480.25","N/A","1596","N/A","895.6724422643446","N/A"
"25","25","color-agents-by-vision","180","1000","0.33944254311922395","N/A","0.6333333333333333","N/A","1425.1666666666667","N/A","1559.5","N/A","847.1476756538858","N/A"
"25","25","color-agents-by-vision","200","1000","0.293627648349924","N/A","0.575","N/A","1466.304347826087","N/A","1539","N/A","757.152817478756","N/A"
"25","25","color-agents-by-vision","220","1000","0.36238764678306035","N/A","0.6181818181818182","N/A","1334.5441176470588","N/A","1385","N/A","843.8939977987148","N/A"
"25","25","color-agents-by-vision","240","1000","0.3582326761926263","N/A","0.6041666666666666","N/A","1295.9379310344827","N/A","1203","N/A","813.8624066474769","N/A"
"25","25","color-agents-by-vision","260","1000","0.39580734735685286","N/A","0.5923076923076923","N/A","1213.7857142857142","N/A","1193.5","N/A","840.4174341274899","N/A"
"25","25","color-agents-by-vision","280","1000","0.39884366036817953","N/A","0.5785714285714286","N/A","1173.8950617283951","N/A","1148.5","N/A","820.393161374545","N/A"
"25","25","color-agents-by-vision","300","1000","0.3775414149413102","N/A","0.59","N/A","1200.7005649717514","N/A","1161","N/A","796.3632933884493","N/A"
"25","25","color-agents-by-vision","320","1000","0.35508213470136807","N/A","0.55","N/A","1242.778409090909","N/A","1226.5","N/A","774.3621757216138","N/A"
"25","25","color-agents-by-vision","340","1000","0.38366666393925025","N/A","0.5617647058823529","N/A","1190.4659685863874","N/A","1201","N/A","805.3041580630652","N/A"
"25","25","color-agents-by-vision","360","1000","0.43619643293562416","N/A","0.5722222222222222","N/A","1096.0582524271845","N/A","1103.5","N/A","848.2193667625593","N/A"
"25","25","color-agents-by-vision","380","1000","0.38823660439595026","N/A","0.6026315789473684","N/A","1123.6026200873362","N/A","1099","N/A","767.839435308032","N/A"
"25","25","color-agents-by-vision","400","1000","0.36353780645652567","N/A","0.575","N/A","1182.8304347826088","N/A","1098.5","N/A","756.5154269474069","N/A"
"25","25","color-agents-by-vision","420","1000","0.35691807681370086","N/A","0.55","N/A","1215.5974025974026","N/A","1048","N/A","754.9122999984014","N/A"
"25","25","color-agents-by-vision","440","1000","0.3714461621867202","N/A","0.5295454545454545","N/A","1127.5236051502145","N/A","1106","N/A","745.5756458076065","N/A"
"25","25","color-agents-by-vision","460","1000","0.3842788916101268","N/A","0.5565217391304348","N/A","1099.02734375","N/A","1065.5","N/A","751.0604289115745","N/A"
"25","25","color-agents-by-vision","480","1000","0.4013555556361766","N/A","0.5208333333333334","N/A","1103.608","N/A","1076.5","N/A","787.9914876917762","N/A"
"25","25","color-agents-by-vision","500","1000","0.35381118562371444","N/A","0.508","N/A","1191.0511811023623","N/A","1066","N/A","749.1998955793765","N/A"
"25","25","color-agents-by-vision","520","1000","0.33906522358421315","N/A","0.5019230769230769","N/A","1148.191570881226","N/A","1078","N/A","694.67069791669","N/A"
"25","25","color-agents-by-vision","540","1000","0.3476939610087295","N/A","0.5018518518518519","N/A","1196.6309963099632","N/A","1066","N/A","735.7010491377166","N/A"
"25","25","color-agents-by-vision","560","1000","0.35274889309026025","N/A","0.48928571428571427","N/A","1150.1788321167883","N/A","1038.5","N/A","723.1842545786142","N/A"
"25","25","color-agents-by-vision","580","1000","0.35830147128070944","N/A","0.47758620689655173","N/A","1161.28880866426","N/A","1073","N/A","738.4890098956239","N/A"
"25","25","color-agents-by-vision","600","1000","0.36745312350716985","N/A","0.4633333333333333","N/A","1124.4388489208634","N/A","1038","N/A","730.5340671884222","N/A"
"25","25","color-agents-by-vision","620","1000","0.27400275839233673","N/A","0.5016129032258064","N/A","1220.7234726688102","N/A","968","N/A","602.1059606100035","N/A"
"25","25","color-agents-by-vision","640","1000","0.2973607081956124","N/A","0.465625","N/A","1193.020134228188","N/A","1039.5","N/A","629.8388920162666","N/A"
"25","25","color-agents-by-vision","660","1000","0.31087028137134176","N/A","0.4863636363636364","N/A","1123.454828660436","N/A","974","N/A","616.9794607476196","N/A"
"25","25","color-agents-by-vision","680","1000","0.2768539661114918","N/A","0.4294117647058823","N/A","1245.359589041096","N/A","1045.5","N/A","616.535746973402","N/A"
"25","25","color-agents-by-vision","700","1000","0.29387970261310226","N/A","0.4442857142857143","N/A","1212.5819935691318","N/A","1023","N/A","633.9712511523103","N/A"
"25","25","color-agents-by-vision","720","1000","0.30235917264356454","N/A","0.45416666666666666","N/A","1137.0886850152906","N/A","972","N/A","609.307830237018","N/A"
"25","25","color-agents-by-vision","740","1000","0.30577739942451215","N/A","0.43108108108108106","N/A","1109.974921630094","N/A","964","N/A","600.6804731432832","N/A"
"25","25","color-agents-by-vision","760","1000","0.32650915514376433","N/A","0.4473684210526316","N/A","1049.4352941176471","N/A","959.5","N/A","601.6944793981919","N/A"
"25","25","color-agents-by-vision","780","1000","0.3170969543339974","N/A","0.43846153846153846","N/A","1046.578947368421","N/A","875.5","N/A","585.8488724694014","N/A"
"25","25","color-agents-by-vision","800","1000","0.3396559049584717","N/A","0.455","N/A","1021.2252747252747","N/A","824.5","N/A","613.2593983033298","N/A"
"25","25","color-agents-by-vision","820","1000","0.3300948594131506","N/A","0.41341463414634144","N/A","1084.5811209439528","N/A","957","N/A","628.0879138874755","N/A"
"25","25","color-agents-by-vision","840","1000","0.34341147898938623","N/A","0.4166666666666667","N/A","1000.3628571428571","N/A","862.5","N/A","605.4508488899926","N/A"
"25","25","color-agents-by-vision","860","1000","0.34206210671890463","N/A","0.41511627906976745","N/A","1068.6022408963586","N/A","1019","N/A","638.8251319480535","N/A"
"25","25","color-agents-by-vision","880","1000","0.32874609209717887","N/A","0.43863636363636366","N/A","984.4300518134716","N/A","782","N/A","570.371199732379","N/A"
"25","25","color-agents-by-vision","900","1000","0.3566092989501328","N/A","0.44666666666666666","N/A","955.8706467661691","N/A","767.5","N/A","599.7295218975723","N/A"
"25","25","color-agents-by-vision","920","1000","0.3445508868255843","N/A","0.45108695652173914","N/A","910.6289156626506","N/A","652","N/A","556.9061770021241","N/A"
"25","25","color-agents-by-vision","940","1000","0.3667675696037223","N/A","0.4595744680851064","N/A","876.9143518518518","N/A","672.5","N/A","566.800741720076","N/A"
"25","25","color-agents-by-vision","960","1000","0.3599139649830385","N/A","0.4427083333333333","N/A","875.0258823529412","N/A","639","N/A","556.3179123590598","N/A"
"25","25","color-agents-by-vision","980","1000","0.3684735880616645","N/A","0.4418367346938776","N/A","872.0923787528868","N/A","642","N/A","568.0560180075199","N/A"
"25","25","color-agents-by-vision","1000","1000","0.37334881698562655","N/A","0.468","N/A","832.9722222222222","N/A","605","N/A","551.0969412246554","N/A"
"25","30","color-agents-by-vision","0","0","0","N/A","1","N/A","0","N/A","0","N/A","0","N/A"
"25","30","color-agents-by-vision","20","1000","0.388273034060587","N/A","0.8","N/A","1195.75","N/A","1496","N/A","905.7711631532547","N/A"
"25","30","color-agents-by-vision","40","1000","0.34273088701445237","N/A","0.7","N/A","1806.0714285714287","N/A","2000","N/A","1154.2738595572296","N/A"
"25","30","color-agents-by-vision","60","1000","0.3228357203032855","N/A","0.6666666666666666","N/A","1485.2","N/A","1495","N/A","864.3770900747854","N/A"
"25","30","color-agents-by-vision","80","1000","0.3199081982472678","N/A","0.6625","N/A","1690.5849056603774","N/A","1857","N/A","960.9865410480378","N/A"
"25","30","color-agents-by-vision","100","1000","0.35662001870416493","N/A","0.58","N/A","1587.7413793103449","N/A","1118.5","N/A","1015.1556541325879","N/A"
"25","30","color-agents-by-vision","120","1000","0.3107460768437811","N/A","0.6","N/A","1585.4166666666667","N/A","1665","N/A","866.8278863229093","N/A"
"25","30","color-agents-by-vision","140","1000","0.3168853317998886","N/A","0.6428571428571429","N/A","1573.088888888889","N/A","1577.5","N/A","872.4261360118142","N/A"
"25","30","color-agents-by-vision","160","1000","0.3847252426419245","N/A","0.6375","N/A","1386.6470588235295","N/A","1453.5","N/A","933.3709761663258","N/A"
"25","30","color-agents-by-vision","180","1000","0.37833175147694587","N/A","0.6166666666666667","N/A","1362.5855855855855","N/A","1547","N/A","900.3340740420998","N/A"
"25","30","color-agents-by-vision","200","1000","0.33214961834308343","N/A","0.565","N/A","1416.5398230088495","N/A","1516","N/A","823.5136506306186","N/A"
"25","30","color-agents-by-vision","220","1000","0.34286514217030495","N/A","0.55","N/A","1388.0661157024792","N/A","1343","N/A","831.2831821501142","N/A"
"25","30","color-agents-by-vision","240","1000","0.3656322762518026","N/A","0.5791666666666667","N/A","1291.2589928057555","N/A","1279","N/A","824.4168104570622","N/A"
"25","30","color-agents-by-vision","260","1000","0.3946277679065985","N/A","0.6423076923076924","N/A","1201.1676646706587","N/A","1243","N/A","830.9069631178729","N/A"
"25","30","color-agents-by-vision","280","1000","0.3501388441846815","N/A","0.5928571428571429","N/A","1327.6265060240964","N/A","1332.5","N/A","812.8973204508692","N/A"
"25","30","color-agents-by-vision","300","1000","0.4056015426356455","N/A","0.61","N/A","1174.72131147541","N/A","1184","N/A","836.5839053538932","N/A"
"25","30","color-agents-by-vision","320","1000","0.3893607507773991","N/A","0.6","N/A","1169.09375","N/A","1165","N/A","800.197149504993","N/A"
"25","30","color-agents-by-vision","340","1000","0.42889670686319287","N/A","0.5911764705882353","N/A","1100.129353233831","N/A","1110","N/A","834.5522710915595","N/A"
"25","30","color-agents-by-vision","360","1000","0.39823394658564515","N/A","0.5722222222222222","N/A","1189.7961165048544","N/A","1177.5","N/A","833.0288064497461","N/A"
"25","30","color-agents-by-vision","380","1000","0.40211768116737356","N/A","0.5894736842105263","N/A","1105.1160714285713","N/A","1091","N/A","781.9680328531517","N/A"
"25","30","color-agents-by-vision","400","1000","0.40895010434153173","N/A","0.5875","N/A","1102.340425531915","N/A","1080","N/A","792.7451352276901","N/A"
"25","30","color-agents-by-vision","420","1000","0.353862707648581","N/A","0.5571428571428572","N/A","1216.7435897435898","N/A","1131","N/A","761.784967956893","N/A"
"25","30","color-agents-by-vision","440","1000","0.40641423658285325","N/A","0.5568181818181818","N/A","1061.3673469387754","N/A","1078","N/A","761.6622969972408","N/A"
"25","30","color-agents-by-vision","460","1000","0.3772926517459983","N/A","0.5391304347826087","N/A","1115.217741935484","N/A","1078","N/A","742.4394364316656","N/A"
"25","30","color-agents-by-vision","480","1000","0.37152237903043756","N/A","0.5625","N/A","1094.9518518518519","N/A","1028.5","N/A","718.3410730992557","N/A"
"25","30","color-agents-by-vision","500","1000","0.359039819737062","N/A","0.516","N/A","1139.015503875969","N/A","1074","N/A","727.4408046517004","N/A"
"25","30","color-agents-by-vision","520","1000","0.34783458361133546","N/A","0.4846153846153846","N/A","1218.202380952381","N/A","1117","N/A","751.1737447058065","N/A"
"25","30","color-agents-by-vision","540","1000","0.4141046462826523","N/A","0.4981481481481482","N/A","1022.3420074349442","N/A","1009","N/A","750.7802173960554","N/A"
"25","30","color-agents-by-vision","560","1000","0.3585822966446626","N/A","0.4857142857142857","N/A","1128.9705882352941","N/A","1021.5","N/A","718.5712858573556","N/A"
"25","30","color-agents-by-vision","580","1000","0.36423340190348813","N/A","0.4517241379310345","N/A","1174.679389312977","N/A","1066.5","N/A","762.9460521060103","N/A"
"25","30","color-agents-by-vision","600","1000","0.33669497827953465","N/A","0.51","N/A","1138.764705882353","N/A","1060.5","N/A","675.5481782792923","N/A"
